Name,Definition,Synonym,Output
pleural disease,A thoracic disease which may involve inflammation of pleura,non-neoplastic pleural disease,lower respiratory tract disease
mixed cell type cancer,A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from two germinal layers of tissue.,mixed tumor,cell type cancer
parathyroid carcinoma,An endocrine gland cancer located_in the parathyroid glands located in the neck.,parathyroid neoplasm,carcinoma
head and neck carcinoma,A head and neck cancer that has_material_basis_in epithelial cells and is located in the upper aerodigestive tract,carcinoma of the neck,carcinoma
obsolete metastatic neoplasm of parathyroid,A head and neck cancer that has_material_basis_in epithelial cells and is located in the upper aerodigestive tract,metastatic tumor of Parathyroid,carcinoma
obsolete glandular and epithelial neoplasm,A head and neck cancer that has_material_basis_in epithelial cells and is located in the upper aerodigestive tract,metastatic tumor of Parathyroid,carcinoma
obsolete gestational diabetes complicating pregnancy,A head and neck cancer that has_material_basis_in epithelial cells and is located in the upper aerodigestive tract,Diabetes mellitus,carcinoma
vibratory urticaria,A head and neck cancer that has_material_basis_in epithelial cells and is located in the upper aerodigestive tract,Diabetes mellitus,physical urticaria
urticaria,A skin disease characterized by skin rash notable for pale red,Diabetes mellitus,skin disease
arthus reaction,A hypersensitivity reaction type III disease that is characterized by local vasculitis,Arthus type urticaria,hypersensitivity reaction type III disease
hypersensitivity reaction type III disease,A hypersensitivity reaction disease that is characterized by the accumulation of antigen-antibody immune complexes,immune complex disease,hypersensitivity reaction disease
angioedema,A skin disease characterized by the rapid swelling of the dermis,Quincke's edema,skin disease
cognitive disorder,A disease of mental health that affects cognitive functions including memory processing,Organic Mental disorder,disease of mental health
chromoblastomycosis,A subcutaneous mycosis that is a chronic subcutaneous fungal infection,Mossy foot disease,subcutaneous mycosis
dermatomycosis,A cutaneous mycosis that results in fungal infection located in skin or of its appendages,Mossy foot disease,skin disease
fungal infectious disease,A disease by infectious agent that results_in infection,mycosis,disease by infectious agent
obsolete calculus of gallbladder and bile duct with acute and chronic cholecystitis,A disease by infectious agent that results_in infection,calculus of gallbladder and bile duct with acute and chronic cholecystitis,disease by infectious agent
mechanical ectropion,A disease by infectious agent that results_in infection,calculus of gallbladder and bile duct with acute and chronic cholecystitis,ectropion
obsolete epithelial carcinoma,A carcinoma that derives_from the cells that line an organ.,tumor of surface epithelium (disorder),ectropion
ectropion,A carcinoma that derives_from the cells that line an organ.,Everted margin,eyelid disease
spastic ectropion,A carcinoma that derives_from the cells that line an organ.,Everted margin,ectropion
normal pressure hydrocephalus,A carcinoma that derives_from the cells that line an organ.,Low pressure hydrocephalus,communicating hydrocephalus
communicating hydrocephalus,A carcinoma that derives_from the cells that line an organ.,Low pressure hydrocephalus,hydrocephalus
alcohol use disorder,A substance abuse that involves the recurring use of alcoholic beverages despite negative consequences.,Ethanol abuse,substance abuse
rheumatic disease,An autoimmune hypersensitivity disease that involves inflammation or pain in the muscles,Ethanol abuse,connective tissue disease
limited scleroderma,An autoimmune hypersensitivity disease that involves inflammation or pain in the muscles,systemic sclerosis,systemic scleroderma
pulmonary systemic sclerosis,An autoimmune hypersensitivity disease that involves inflammation or pain in the muscles,lung involvement in systemic sclerosis,lung disease
respiratory system disease,A disease of anatomical entity that located_in the respiratory system which extends from the nasal sinuses to the diaphragm.,lung involvement in systemic sclerosis,disease of anatomical entity
diffuse scleroderma,A disease of anatomical entity that located_in the respiratory system which extends from the nasal sinuses to the diaphragm.,systemic sclerosis,systemic scleroderma
laryngeal tuberculosis,A pulmonary tuberculosis causing granulomatous leisons in the larynx resulting from an inflammation caused by mycobacteria leading to hoarseness,systemic sclerosis,laryngitis
acute chest syndrome,A lung disease that involves a vasoocclusive crisis of the pulmonary vasculature seen in patients with sickle cell anemia. The crisis is initiated by a lung infection,acute chest syndrome in sickle cell disease,lung disease
obsolete rheumatic pneumonia,A lung disease that involves a vasoocclusive crisis of the pulmonary vasculature seen in patients with sickle cell anemia. The crisis is initiated by a lung infection,Rheumatic pneumonia (disorder),lung disease
rheumatic fever,A connective tissue disease that develops from an antecedent Group A Streptococcal pharyngeal infection and has_symptom carditis,RhF - Rheumatic fever,bacterial infectious disease
thrombocytopenia due to platelet alloimmunization,A connective tissue disease that develops from an antecedent Group A Streptococcal pharyngeal infection and has_symptom carditis,Thrombocytopenia Due to Immune Destruction,thrombocytopenia
thrombocytopenia,A blood platelet disease characterized by low a platelet count in the blood.,Thrombocytopenia Due to Immune Destruction,blood platelet disease
obsolete mesothelial neoplasm,A blood platelet disease characterized by low a platelet count in the blood.,Mesothelial tumor morphology (qualifier value),blood platelet disease
renovascular hypertension,A blood platelet disease characterized by low a platelet count in the blood.,Renovascular hypertension,renal hypertension
obsolete secondary malignant neoplasm of retroperitoneum and peritoneum,A blood platelet disease characterized by low a platelet count in the blood.,secondary malignant neoplasm of retroperitoneum or peritoneum NOS (disorder),renal hypertension
obsolete metastasis to the peritoneum,A blood platelet disease characterized by low a platelet count in the blood.,secondary malignant neoplasm of the peritoneum (disorder),renal hypertension
endogenous depression,A mental depression that is characterized by a dysregulation of the endogenous opioid system and not of the monaminergic system.,unipolar depression,major depressive disorder
mental depression,A mental depression that is characterized by a dysregulation of the endogenous opioid system and not of the monaminergic system.,unipolar depression,mood disorder
obsolete single episode mild major depression,A mental depression that is characterized by a dysregulation of the endogenous opioid system and not of the monaminergic system.,Single major depressive episode,mood disorder
obsolete single episode moderate major depression,A mental depression that is characterized by a dysregulation of the endogenous opioid system and not of the monaminergic system.,Single major depressive episode,mood disorder
integumentary system disease,A disease of anatomical entity that is located_in the integumentary system comprising the skin and its appendages.,Single major depressive episode,disease of anatomical entity
lymphadenitis,A disease of anatomical entity that is located_in the integumentary system comprising the skin and its appendages.,Inflammation of lymph node,lymph node disease
hypoglycemic coma,A brain disease that is characterized by coma or unconsciousness,Inflammation of lymph node,brain disease
keratosis,A skin disease characterized_by growth of keratin on the skin or mucous membranes.,Inflammation of lymph node,skin disease
breast cancer,A thoracic cancer that originates in the mammary gland.,primary breast cancer,thoracic cancer
male breast cancer,A breast cancer that occurs in males.,neoplasm of male breast,breast cancer
benign eccrine breast spiradenoma,A breast benign neoplasm that arises_from cutaneous sweat glands and is characterized microscopically by two-cell populations,benign Eccrine breast Spiradenoma,breast benign neoplasm
breast fibroadenoma,A breast benign neoplasm comprised of fibrous and glandoular tissues located_in breast.,juvenile fibroadenoma of breast,breast benign neoplasm
cancer,A disease of cellular proliferation that is malignant and primary,primary cancer,disease of cellular proliferation
obsolete breast fibroepithelial tumor,A disease of cellular proliferation that is malignant and primary,primary cancer,disease of cellular proliferation
breast leiomyoma,A breast benign neoplasm that has_material_basis in smooth muscle cells.,primary cancer,breast benign neoplasm
obsolete breast soft tissue tumor,A breast benign neoplasm that has_material_basis in smooth muscle cells.,primary cancer,breast benign neoplasm
breast adenoma,A breast benign neoplasm that is has_material_basis_in epithelial tissue in which tumor cells form glands or glandlike structures.,Ademoma - breast,cell type benign neoplasm
breast duct papilloma,An intraductal papillary breast neoplasm that is has_material_basis_in epithelial tissue on papillae of vascularized connective tissue.,papilloma of the breast,papilloma
intraductal papilloma,An intraductal papillary breast neoplasm that is has_material_basis_in epithelial tissue on papillae of vascularized connective tissue.,ductal papilloma,intraductal breast neoplasm
intraductal papillary breast neoplasm,An intraductal breast neoplasm that is characterized by fingerlike growth projections.,ductal papilloma,intraductal breast neoplasm
breast myofibroblastoma,A breast benign neoplasm that derives_from precursor mesenchymal cells with myofibroblastic differentiation.,ductal papilloma,breast benign neoplasm
obsolete mucoepidermoid tumor,A breast benign neoplasm that derives_from precursor mesenchymal cells with myofibroblastic differentiation.,Mucoepidermoid tumor [obs],breast benign neoplasm
benign breast phyllodes tumor,A breast benign neoplasm that has_material_basis in epithelial and stromal tissue and derives_from periductal stromal cells of the breast.,Phyllodes tumor,breast benign neoplasm
breast papillomatosis,A breast benign neoplasm that is characterized by papillary proliferations within multiple terminal duct-lobular units or in the distal branches (terminal ducts) of the duct system.,papillomatosis of the breast,breast benign neoplasm
breast angiomatosis,A breast disease that is characterized by diffuse vascularity surrounding ducts and lobules without invasion,papillomatosis of the breast,breast disease
central nervous system tuberculosis,An extrapulmonary tuberculosis that results in formation of tuberculomas located_in brain or located_in spinal cord.,tuberculous abscess of brain,central nervous system disease
skeletal tuberculosis,An extrapulmonary tuberculosis that results in formation of lesions located in bone.,osteoarticular tuberculosis,bone disease
obsolete cystic,An extrapulmonary tuberculosis that results in formation of lesions located in bone.,cystic,bone disease
benign breast adenomyoepithelioma,A breast benign neoplasm that is characterized by dual differentiation into luminal cells and myoepithelial cells.,benign Adenomyoepithelioma of the breast,breast benign neoplasm
breast adenomyoepithelioma,A breast myoepithelial neoplasm that affects the breast and is characterized by biphasic proliferation of both epithelial and myoepithelial cells.,malignant adenomyoepithelioma of breast,breast myoepithelial neoplasm
female breast upper-inner quadrant cancer,A female breast cancer that is located_in the upper-inner quadrant of the breast.,malignant neoplasm of upper-inner quadrant of female breast,female breast cancer
female breast lower-inner quadrant cancer,A female breast cancer that is located_in the lower-inner quadrant of the breast.,malignant neoplasm of lower-inner quadrant of female breast,female breast cancer
female breast axillary tail cancer,A female breast cancer that is located_in the breast tissue extending into the axilla.,malignant neoplasm of axillary tail of female breast,female breast cancer
ventricular septal defect,A heart septal defect characterized by an opening in the interventricular septum,Ventricular septal abnormality,heart septal defect
supratentorial cancer,A brain cancer that is located in the supratentorial region.,malignant Supratentorial tumor,brain cancer
melanotic neuroectodermal tumor,A brain cancer that is located in the supratentorial region.,Pigmented neuroectodermal tumour of infancy,bone benign neoplasm
malignant pineal area germ cell neoplasm,A brain cancer that is located in the supratentorial region.,Pineal Region germ cell tumor,pineal gland cancer
obsolete malignant intracranial germ cell neoplasm,A brain cancer that is located in the supratentorial region.,Pineal Region germ cell tumor,pineal gland cancer
pineoblastoma,A pineal gland neoplasm located_in the brain.,Pineal PNET,pineal gland cancer
obsolete central nervous system embryonal cancer,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,embryonal tumor of the CNS,pineal gland cancer
obsolete hip enthesopathy,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,Hip enthesopathy,pineal gland cancer
obsolete peripheral enthesopathy,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,Hip enthesopathy,pineal gland cancer
Behcet's syndrome arthropathy,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,Behcet syndrome arthropathy,arthropathy
spontaneous tension pneumothorax,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,Behcet syndrome arthropathy,pneumothorax
pneumothorax,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,Behcet syndrome arthropathy,pleural disease
low implantation of placenta,An embryonal cancer that are masses of rapidly growing cells that originates in embryonic (fetal) tissue in the brain and spinal cord.,Behcet syndrome arthropathy,placenta praevia
chronic interstitial cystitis,A chronic cystitis characterized by unpleasant sensation related to the bladder and lower urinary tract in the absence of identifiable causes and has_symptom pain,Behcet syndrome arthropathy,chronic cystitis
cystitis,A bladder disease that is characterized by inflammation of the bladder.,Behcet syndrome arthropathy,bladder disease
chronic cystitis,A bladder disease that is characterized by inflammation of the bladder.,Behcet syndrome arthropathy,cystitis
heart septal defect,A bladder disease that is characterized by inflammation of the bladder.,septal defect,congenital heart disease
congenital heart disease,A bladder disease that is characterized by inflammation of the bladder.,Heart-congenital defect,heart disease
obsolete glaucoma associated with vascular disorder,A bladder disease that is characterized by inflammation of the bladder.,Heart-congenital defect,heart disease
glaucoma,An eye disease that is characterized by an unstable or a sustained increase in the intraocular pressure which the eye cannot withstand without damage to its structure or impairment of its function.,Heart-congenital defect,eye disease
neovascular glaucoma,An eye disease that is characterized by an unstable or a sustained increase in the intraocular pressure which the eye cannot withstand without damage to its structure or impairment of its function.,secondary angle-closure glaucoma with rubeosis,glaucoma
neuroendocrine tumor,An endocrine gland cancer that has_material_basis_in neuroendocrine cells.,neuroendocrine neoplasm,endocrine gland cancer
obsolete congenital ichthyosis,An endocrine gland cancer that has_material_basis_in neuroendocrine cells.,Ichthyosis congenita NOS (disorder),endocrine gland cancer
ichthyosis,A skin disease characterized by drying and scaling of skin with the accumulation of thick scales and cracks that may be painful or bleed.,non-syndromic ichthyosis,skin disease
obsolete congenital ichthyosiform erythroderma,A skin disease characterized by drying and scaling of skin with the accumulation of thick scales and cracks that may be painful or bleed.,non-syndromic ichthyosis,skin disease
musculoskeletal system disease,A disease of anatomical entity that occurs in the muscular and/or skeletal system.,non-syndromic ichthyosis,disease of anatomical entity
endocrine gland cancer,An organ system cancer located_in endocrine system that is characterized by uncontrolled cellular proliferation of the hormone producing glands of the endocrine system.,neoplasm of endocrine system,endocrine system disease
X-linked ichthyosis,An ichthyosis that is characterized by a build-up of scales on the skin,X-linked recessive ichthyosis,ichthyosis
steroid inherited metabolic disorder,A lipid metabolism disorder that involves defects in steroid metabolism.,X-linked recessive ichthyosis,lipid metabolism disorder
ichthyosis vulgaris,An ichthyosis that has_material_basis_in heterozygous mutation in the filaggrin gene on chromosome 1q21 and is characterized by dead skin cells accumulate in thick,Dominant congenital ichthyosiform erythroderma,ichthyosis
Richter's syndrome,An ichthyosis that has_material_basis_in heterozygous mutation in the filaggrin gene on chromosome 1q21 and is characterized by dead skin cells accumulate in thick,Richter syndrome,chronic lymphocytic leukemia
obsolete rickettsiosis,An ichthyosis that has_material_basis_in heterozygous mutation in the filaggrin gene on chromosome 1q21 and is characterized by dead skin cells accumulate in thick,tick-borne rickettsiosis,chronic lymphocytic leukemia
neuroectodermal tumor,An ichthyosis that has_material_basis_in heterozygous mutation in the filaggrin gene on chromosome 1q21 and is characterized by dead skin cells accumulate in thick,primitive Neuroectodermal neoplasm,nervous system cancer
aortic valve stenosis,An aortic valve disease that is characterized by narrowing of the heart's aortic valve opening.,rheumatic aortic valve stenosis,aortic valve disease
benign shuddering attacks,An aortic valve disease that is characterized by narrowing of the heart's aortic valve opening.,rheumatic aortic valve stenosis,movement disease
clear cell acanthoma,An aortic valve disease that is characterized by narrowing of the heart's aortic valve opening.,Pale (Clear cell) acanthoma,skin benign neoplasm
duodenal ulcer,An aortic valve disease that is characterized by narrowing of the heart's aortic valve opening.,Stress Ulcer,peptic ulcer disease
peritoneum cancer,An organ system cancer that is located in the peritoneum.,peritoneal neoplasm,organ system cancer
partial of retinal vein occlusion,An organ system cancer that is located in the peritoneum.,Partial Retinal Vein Occlusion,retinal vein occlusion
retinal vein occlusion,An organ system cancer that is located in the peritoneum.,Retinal vein occlusion,vein disease
retinal vascular occlusion,An organ system cancer that is located in the peritoneum.,Retinal vasc. occlusion,peripheral vascular disease
eccrine sweat gland neoplasm,An organ system cancer that is located in the peritoneum.,Eccrine tumor,sweat gland neoplasm
obsolete histoplasmosis pneumonia,A pneumonia that results_in inflammation located_in lung,Pneumonia with histoplasmosis (disorder),sweat gland neoplasm
histoplasmosis,A primary systemic mycosis that results in systemic fungal infection,Pneumonia with histoplasmosis (disorder),primary systemic mycosis
cryptosporidiosis,A coccidiosis that involves a parasitic protozoan infection of the intestine of humans and a wide range of animals caused by Cryptosporidium species,intestinal cryptosporidiosis,intestinal disease
obsolete viral gastroenteritis,A gastroenteritis that involves inflammation of the stomach and intestines caused by viruses. The symptoms include abdominal cramps and pain,intestinal cryptosporidiosis,intestinal disease
duodenal benign neoplasm,A gastroenteritis that involves inflammation of the stomach and intestines caused by viruses. The symptoms include abdominal cramps and pain,neoplasm of the duodenum,small intestine benign neoplasm
small intestine leiomyoma,A small intestine benign neoplasm that is located_in the small intestine.,leiomyoma,small intestine benign neoplasm
acanthoma,A small intestine benign neoplasm that is located_in the small intestine.,leiomyoma,squamous cell neoplasm
obsolete drug-induced psychotic disease with delusion,A small intestine benign neoplasm that is located_in the small intestine.,leiomyoma,squamous cell neoplasm
drug psychosis,A small intestine benign neoplasm that is located_in the small intestine.,Drug-induced psychotic disorder,drug-induced mental disorder
obsolete malignant lymphatic vessel tumor,A small intestine benign neoplasm that is located_in the small intestine.,neoplasm of the Lymphatic Vessel,drug-induced mental disorder
conjunctival squamous cell carcinoma,A conjunctival cancer characterized by abnormal growth of dysplastic squamous epithelial cells on the surface of the eye that arises from the conjunctiva that has infiltrated beyond the confines of the epithelial basement membrane.,squamous cell carcinoma of conjunctiva,conjunctival cancer
squamous cell carcinoma,A carcinoma that derives_from squamous epithelial cells.,squamous cell Epithelioma,carcinoma
vascular cancer,A cardiovascular cancer that is located_in blood vessels.,vascular tumors,cardiovascular cancer
malignant conjunctival melanoma,A cardiovascular cancer that is located_in blood vessels.,malignant melanoma of conjunctiva,conjunctival cancer
ocular melanoma,An ocular cancer that has_material_basis_in melanocytes and is located_in the eye.,melanoma of eye,ocular cancer
mitral valve stenosis,A mitral valve disease that is characterized by the narrowing of the orifice of the mitral valve of the heart.,Mitral stenosis,mitral valve disease
facial nerve disease,A mitral valve disease that is characterized by the narrowing of the orifice of the mitral valve of the heart.,Mitral stenosis,cranial nerve disease
facial hemiatrophy,A mitral valve disease that is characterized by the narrowing of the orifice of the mitral valve of the heart.,PARRY-ROMBERG SYNDROME,facial nerve disease
obsolete Histoplasma capsulatum pneumonia,An American histoplasmosis that results_in inflammation located_in lung,PARRY-ROMBERG SYNDROME,facial nerve disease
American histoplasmosis,A histoplasmosis that results in systemic fungal infection,PARRY-ROMBERG SYNDROME,histoplasmosis
cardiovascular cancer,An organ system cancer that located_in the heart and blood vessels.,Cardiovascular tumors,organ system cancer
facial nerve neoplasm,An organ system cancer that located_in the heart and blood vessels.,tumor of Facial nerve,cranial nerve neoplasm
Melkersson-Rosenthal syndrome,An organ system cancer that located_in the heart and blood vessels.,Melkersson's syndrome,facial nerve disease
cheilitis,A lip disease characterized by the inflammation of the lips; which may include the perioral skin,Melkersson's syndrome,lip disease
factitious disorder,A disease of mental health where symptoms are deliberately produced,Munchausen syndrome,disease of mental health
conversion disorder,A somatoform disorder that involves numbness,Hysterical neurosis,somatoform disorder
toxic megacolon,A somatoform disorder that involves numbness,Hysterical neurosis,megacolon
labyrinthine unilateral reactive loss,A somatoform disorder that involves numbness,Unilateral loss of labyrinthine reactivity,labyrinthine dysfunction
unilateral hyperactive labyrinth,A somatoform disorder that involves numbness,Unilateral hyperactive labyrinth,labyrinthine dysfunction
vascular disease,A cardiovascular system disease that primarily affects the blood vessels which includes the arteries,vascular tissue disease,cardiovascular system disease
thyroid gland cancer,An endocrine gland cancer located in the thryoid gland located in the neck below the thyroid cartilage.,thyroid neoplasm,thyroid gland disease
pituitary cancer,An endocrine gland cancer located_in the pituitary gland located at the base of the brain.,pituitary neoplasm,pituitary gland disease
adrenal rest tumor,An endocrine gland cancer located_in the pituitary gland located at the base of the brain.,Adrenal Rest neoplasm,endocrine organ benign neoplasm
pericarditis,A pericardium disease that is characterized by an inflammation of the pericardium and has_symptom chest pain.,Adrenal Rest neoplasm,pericardium disease
peritoneal mesothelioma,A peritoneum cancer that develops from cells of the mesothelium and is located_in the peritoneum.,malignant mesothelioma of peritoneum,squamous cell carcinoma
benign peritoneal mesothelioma,A peritoneum cancer that develops from cells of the mesothelium and is located_in the peritoneum.,Mesothelioma of Peritoneum,peritoneal benign neoplasm
malignant mesothelioma,A cell type cancer that has_material_basis_in mesothelial tissue that develops from the thin layer of tissue that covers many of the internal organs.,malignant tumor of Mesothelium,cell type cancer
peritoneal carcinoma,A carcinoma that is located_in the inside of the abdomen.,primary peritoneal carcinoma,gastrointestinal system cancer
pancreas lymphoma,A carcinoma that is located_in the inside of the abdomen.,Lymphoma of pancreas,pancreatic cancer
pancreatic cancer,An endocrine gland cancer located_in the pancreas.,pancreatic tumor,pancreas disease
tumor of exocrine pancreas,An endocrine gland cancer located_in the pancreas.,pancreatic Exocrine tumor,pancreatic cancer
pancreas sarcoma,A pancreatic cancer that is located_in the pancreas and that arises from transformed cells of mesenchymal origin.,sarcoma of pancreas,pancreatic cancer
pancreatic endocrine carcinoma,An islet cell tumor that has_material_basis_in epithelial cells.,pancreatic neuroendocrine carcinoma,islet cell tumor
islet cell tumor,A pancreatic cancer that is located_in the pancreatic islet cells.,pancreatic Endocrine neoplasm,pancreatic cancer
urinary system disease,A disease of anatomical entity that is located_in kidney,urinary tract disease,disease of anatomical entity
ossifying fibroma,A bone benign neoplasm that is located_in the mouth and results_in an overgrowth of gingival tissue due to irritation or trauma.,peripheral ossifying fibroma,bone benign neoplasm
neuroendocrine carcinoma,A carcinoma that derives_from neuroendocrine cells.,peripheral ossifying fibroma,carcinoma
obsolete secondary malignant neoplasm to the pancreas,A carcinoma that derives_from neuroendocrine cells.,secondary malignant neoplasm of pancreas (disorder),carcinoma
mononeuritis,A carcinoma that derives_from neuroendocrine cells.,secondary malignant neoplasm of pancreas (disorder),mononeuropathy
neuritis,A carcinoma that derives_from neuroendocrine cells.,peripheral neuritis,neuropathy
obsolete coxsackie pericarditis,A coxsackie carditis that results_in inflammation located_in pericardium,peripheral neuritis,neuropathy
obsolete coxsackie carditis,An Enterovirus infectious disease that results_in inflammation located_in heart,Enterovirus heart infection (disorder),neuropathy
obsolete coxsackie endocarditis,A coxsackie carditis that results_in inflammation located_in endocardium,Enterovirus heart infection (disorder),neuropathy
reflex sympathetic dystrophy,A coxsackie carditis that results_in inflammation located_in endocardium,Enterovirus heart infection (disorder),complex regional pain syndrome
calcinosis,A calcium metabolism disease that is the result of the formation of calcium deposits in any soft tissue.,Pathologically calcified structure,calcium metabolism disease
secondary lacrimal atrophy,A calcium metabolism disease that is the result of the formation of calcium deposits in any soft tissue.,Pathologically calcified structure,lacrimal apparatus disease
obsolete petit mal status,A calcium metabolism disease that is the result of the formation of calcium deposits in any soft tissue.,Petit mal status,lacrimal apparatus disease
status epilepticus,A calcium metabolism disease that is the result of the formation of calcium deposits in any soft tissue.,Grand mal status,epilepsy
childhood absence epilepsy,A childhood electroclinical syndrome that is characterized by brief and frequent absence seizures in children with age of onset between four and ten years.,pyknolepsy,childhood electroclinical syndrome
epilepsy,A brain disease that is characterized by the occurrance of at least two unprovoked seizures resulting from a persistent epileptogenic abnormality of the brain that is able to spontaneously generate paroxysmal activity and typically manifested by sudden brief episodes of altered or diminished consciousness,epileptic syndrome,brain disease
idiopathic generalized epilepsy,An epilepsy syndrome that is characterised by generalised seizures with no apparent cause which arise from many independent foci (multifocal epilepsies) or from epileptic circuits that involve the whole brain.,Generalised epilepsy,epilepsy
urethral stricture,An epilepsy syndrome that is characterised by generalised seizures with no apparent cause which arise from many independent foci (multifocal epilepsies) or from epileptic circuits that involve the whole brain.,Generalised epilepsy,urethral obstruction
obsolete Mild hyperemesis gravidarum,An epilepsy syndrome that is characterised by generalised seizures with no apparent cause which arise from many independent foci (multifocal epilepsies) or from epileptic circuits that involve the whole brain.,Mild hyperemesis gravidarum,urethral obstruction
mononeuritis multiplex,An epilepsy syndrome that is characterised by generalised seizures with no apparent cause which arise from many independent foci (multifocal epilepsies) or from epileptic circuits that involve the whole brain.,Mononeuritis multiplex,mononeuritis of upper limb and mononeuritis multiplex
diabetic ketoacidosis,An epilepsy syndrome that is characterised by generalised seizures with no apparent cause which arise from many independent foci (multifocal epilepsies) or from epileptic circuits that involve the whole brain.,ketosis-prone diabetes mellitus,type 2 diabetes mellitus
Menkes disease,An epilepsy syndrome that is characterised by generalised seizures with no apparent cause which arise from many independent foci (multifocal epilepsies) or from epileptic circuits that involve the whole brain.,steely hair syndrome,metal metabolism disorder
bone cancer,A connective tissue cancer that is located_in bone and is characterized by uncontrolled cellular proliferation that destroys normal bone tissue.,osseous tumor,connective tissue cancer
mononeuritis of upper limb,A connective tissue cancer that is located_in bone and is characterized by uncontrolled cellular proliferation that destroys normal bone tissue.,Mononeuritis upper limb,mononeuritis of upper limb and mononeuritis multiplex
obsolete Strongylida infectious disease,A Rhabditida infectious disease that involves parasitic infection of gastrointestinal tracts of ruminants,Mononeuritis upper limb,mononeuritis of upper limb and mononeuritis multiplex
cannabis dependence,A drug dependence that involves the continued use of cannabis despite problems related to use of the substance.,Mononeuritis upper limb,hallucinogen dependence
intrahepatic cholestasis,A drug dependence that involves the continued use of cannabis despite problems related to use of the substance.,intrahepatic cholestasis of pregnancy,cholestasis
cherubism,A drug dependence that involves the continued use of cannabis despite problems related to use of the substance.,intrahepatic cholestasis of pregnancy,autosomal dominant disease
McCune Albright syndrome,An autosomal genetic disease that is characterized by polyostotic fibrous dysplasia,polyostotic fibrous dysplasia,autosomal genetic disease
jaw cancer,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,neoplasm of jaw,bone cancer
skull cancer,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,neoplasm of jaw,bone cancer
giant cell reparative granuloma,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,central giant cell reparative granuloma of jaw,bone giant cell tumor
chronic rheumatic pericarditis,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,central giant cell reparative granuloma of jaw,pericarditis
obsolete abortion complicated by metabolic disorder,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,central giant cell reparative granuloma of jaw,pericarditis
impotence,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,Sexual impotence,sexual dysfunction
sexual dysfunction,A bone cancer and jaw disease that is located in the jaw and results in a swollen jaw,Sexual impotence,sexual disorder
atrial heart septal defect,A heart septal defect located_in in the septum that separates the two atria of the heart.,interauricular septal defect,heart septal defect
hepatitis C,A viral infectious disease that results_in inflammation located_in liver,Viral hepatitis C,viral infectious disease
viral hepatitis,A hepatitis that involves viral infection causing inflammation of the liver.,Viral hepatitis with hepatic coma,hepatitis
obsolete Flaviviridae infectious disease,A (+)ssRNA virus infectious disease that results_in infection in animals and humans,Viral hepatitis with hepatic coma,hepatitis
optic nerve disease,A cranial nerve disease that is located_in the optic nerve.,optic neuropathy,cranial nerve disease
eczematous dermatitis of eyelid,A cranial nerve disease that is located_in the optic nerve.,optic neuropathy,noninfectious dermatoses of eyelid
noninfectious dermatoses of eyelid,A cranial nerve disease that is located_in the optic nerve.,Non-infected eyelid dermatoses,blepharitis
allergic contact dermatitis of eyelid,A noninfectious dermatoses of eyelid that is characterized by eczema,Contact and allergic dermatitis of eyelid,allergic contact dermatitis
sigmoid neoplasm,A noninfectious dermatoses of eyelid that is characterized by eczema,tumor of sigmoid colon,colonic benign neoplasm
sigmoid disease,A noninfectious dermatoses of eyelid that is characterized by eczema,tumor of sigmoid colon,colonic disease
vagina sarcoma,A vaginal cancer that has_material_basis in connective tissue.,sarcoma of the vagina,vaginal cancer
malignant skin fibrous histiocytoma,A vaginal cancer that has_material_basis in connective tissue.,vaginal melanoma,malignant dermis tumor
malignant fibroxanthoma,A vaginal cancer that has_material_basis in connective tissue.,MFH,histiocytoma
obsolete cutaneous fibrohistiocytic neoplasm,A vaginal cancer that has_material_basis in connective tissue.,MFH,histiocytoma
melanoma,A cell type cancer that has_material_basis_in abnormally proliferating cells derives_from melanocytes which are found in skin,Naevocarcinoma,cell type cancer
vaginal yolk sac tumor,A vaginal cancer that is a primitive,vaginal Yolk Sac neoplasm,vaginal cancer
endodermal sinus tumor,A germ cell cancer that has_material_basis_in cells that line the yolk sac of the embryo.,Yolk sac tumor,germ cell cancer
obsolete metastasis to vagina,A germ cell cancer that has_material_basis_in cells that line the yolk sac of the embryo.,secondary tumor to the vagina,germ cell cancer
obsolete alternating exotropia with A pattern,A germ cell cancer that has_material_basis_in cells that line the yolk sac of the embryo.,Alternating exotropia with A pattern (disorder),germ cell cancer
